,user_id,date,device,sex,user_type
24542,176472,2015-04-07,Desktop,Male,Returning
24543,815481,2015-03-27,Desktop,Male,New
24544,783215,2015-03-10,Desktop,Female,New
24545,357947,2015-03-23,Mobile,Female,Returning
24546,756752,2015-03-09,Mobile,Male,Returning
24547,138617,2015-04-02,Desktop,Male,New
24548,958011,2015-04-13,Mobile,Male,New
24549,517906,2015-04-18,Desktop,Female,New
24550,809049,2015-02-06,Mobile,Male,New
24551,132117,2015-01-10,Desktop,Male,New
24552,969699,2015-04-09,Desktop,Female,New
24553,751698,2015-03-10,Desktop,Male,Returning
24554,430502,2015-04-24,Mobile,Male,Returning
24555,716974,2015-02-02,Desktop,Male,New
24556,228932,2015-03-30,Desktop,Male,New
24557,518990,2015-01-17,Desktop,Female,Returning
24558,598065,2015-02-15,Desktop,Male,New
24559,730940,2015-04-03,Mobile,Male,Returning
24560,583218,2015-04-17,Desktop,Male,Returning
24561,980364,2015-04-30,Mobile,Female,New
24562,217679,2015-04-17,Desktop,Female,New
24563,392444,2015-02-20,Desktop,Male,New
24564,881994,2015-03-28,Desktop,Male,Returning
24565,939040,2015-03-03,Desktop,Male,Returning
24566,631597,2015-04-27,Desktop,Male,Returning
24567,929360,2015-02-26,Desktop,Male,New
24568,20227,2015-01-18,Desktop,Female,New
24569,297470,2015-04-24,Desktop,Male,Returning
24570,942881,2015-01-09,Desktop,Male,Returning
24571,415137,2015-04-20,Desktop,Male,New
24572,311095,2015-04-11,Desktop,Female,New
24573,269868,2015-01-31,Desktop,Female,New
24574,298515,2015-02-26,Desktop,Female,New
24575,728941,2015-02-01,Desktop,Female,Returning
24576,262544,2015-03-24,Desktop,Female,New
24577,660661,2015-03-22,Desktop,Male,Returning
24578,486279,2015-04-21,Mobile,Male,New
24579,61960,2015-01-21,Desktop,Male,Returning
24580,41282,2015-04-25,Desktop,Male,New
24581,657619,2015-03-28,Mobile,Female,New
24582,123317,2015-01-26,Mobile,Male,New
24583,279865,2015-01-04,Desktop,Female,New
24584,153114,2015-03-26,Desktop,Male,New
24585,614729,2015-03-16,Desktop,Female,Returning
24586,407496,2015-04-16,Desktop,Female,Returning
24587,199170,2015-04-24,Desktop,Male,Returning
24588,361208,2015-04-25,Mobile,Female,New
24589,326654,2015-04-03,Desktop,Female,New
24590,62369,2015-02-13,Desktop,Male,New
24591,642091,2015-01-31,Desktop,Male,New
24592,629224,2015-03-03,Desktop,Male,New
24593,250353,2015-02-24,Mobile,Male,New
24594,705264,2015-03-14,Desktop,Male,New
24595,298343,2015-02-15,Mobile,Female,New
24596,492876,2015-03-01,Desktop,Male,New
24597,904906,2015-01-09,Mobile,Male,Returning
24598,865649,2015-01-26,Mobile,Female,New
24599,757127,2015-03-02,Desktop,Male,New
24600,357588,2015-03-15,Desktop,Female,New
24601,865711,2015-04-28,Desktop,Female,Returning
24602,654748,2015-04-30,Desktop,Male,New
24603,111999,2015-02-14,Desktop,Female,Returning
24604,877556,2015-01-05,Desktop,Male,Returning
24605,892636,2015-03-17,Mobile,Male,Returning
24606,351466,2015-01-24,Desktop,Female,New
24607,874794,2015-01-20,Mobile,Female,New
24608,478349,2015-03-19,Desktop,Female,Returning
24609,816762,2015-02-13,Desktop,Female,New
24610,534798,2015-02-17,Desktop,Female,Returning
24611,316783,2015-02-15,Desktop,Male,Returning
24612,439643,2015-03-24,Desktop,Female,New
24613,952174,2015-03-10,Desktop,Female,Returning
24614,833666,2015-04-11,Desktop,Male,New
24615,323361,2015-04-02,Mobile,Female,Returning
24616,51200,2015-01-14,Desktop,Male,New
24617,734006,2015-04-11,Desktop,Male,New
24618,282132,2015-04-06,Mobile,Male,New
24619,450333,2015-02-26,Desktop,Male,New
24620,865262,2015-03-04,Desktop,Male,New
24621,89962,2015-03-22,Desktop,Female,New
24622,538917,2015-02-28,Desktop,Female,New
24623,49810,2015-01-15,Desktop,Female,New
24624,469897,2015-03-21,Desktop,Male,New
24625,583152,2015-04-21,Desktop,Female,Returning
24626,415494,2015-02-04,Desktop,Male,New
24627,636290,2015-03-11,Desktop,Female,New
24628,982297,2015-02-01,Desktop,Male,Returning
24629,151021,2015-02-15,Mobile,Male,New
24630,19190,2015-04-18,Desktop,Male,New
24631,406507,2015-01-28,Mobile,Female,New
24632,372197,2015-04-06,Mobile,Male,New
24633,423787,2015-02-22,Desktop,Male,Returning
24634,120668,2015-02-08,Mobile,Male,New
24635,309320,2015-02-16,Desktop,Male,Returning
24636,598621,2015-02-04,Desktop,Male,Returning
24637,248766,2015-01-12,Desktop,Female,New
24638,421584,2015-01-30,Mobile,Female,Returning
24639,933545,2015-02-11,Desktop,Male,Returning
24640,908412,2015-01-05,Mobile,Female,New
24641,637208,2015-03-29,Desktop,Male,New
24642,122769,2015-03-07,Desktop,Male,New
24643,464087,2015-04-01,Desktop,Female,Returning
24644,210225,2015-03-04,Mobile,Female,Returning
24645,503433,2015-01-02,Mobile,Female,New
24646,533782,2015-04-26,Desktop,Male,New
24647,962603,2015-01-04,Desktop,Female,New
24648,475843,2015-02-13,Desktop,Male,Returning
24649,505988,2015-04-13,Mobile,Female,New
24650,858979,2015-04-10,Mobile,Female,New
24651,84688,2015-03-22,Mobile,Female,New
24652,184065,2015-02-14,Mobile,Male,New
24653,493130,2015-03-16,Mobile,Male,New
24654,34425,2015-04-11,Desktop,Male,Returning
24655,334010,2015-02-01,Desktop,Female,Returning
24656,920980,2015-04-11,Mobile,Male,New
24657,891442,2015-03-10,Desktop,Female,Returning
24658,551101,2015-04-27,Desktop,Male,New
24659,114119,2015-02-04,Desktop,Female,New
24660,650023,2015-04-24,Desktop,Male,Returning
24661,742076,2015-01-05,Mobile,Female,New
24662,42591,2015-01-31,Mobile,Male,New
24663,497635,2015-03-23,Desktop,Male,New
24664,981192,2015-04-05,Mobile,Female,New
24665,653675,2015-02-15,Desktop,Female,Returning
24666,967567,2015-02-04,Desktop,Female,Returning
24667,80493,2015-04-13,Mobile,Female,Returning
24668,815626,2015-03-02,Mobile,Female,Returning
24669,645080,2015-03-06,Mobile,Male,New
24670,606753,2015-02-21,Desktop,Male,New
24671,147652,2015-04-05,Desktop,Male,New
24672,792256,2015-02-27,Mobile,Female,New
24673,490561,2015-04-16,Desktop,Male,New
24674,452715,2015-02-24,Mobile,Female,New
24675,634829,2015-04-08,Desktop,Male,Returning
24676,981162,2015-03-08,Mobile,Male,Returning
24677,423991,2015-04-21,Desktop,Female,New
24678,518499,2015-01-25,Mobile,Male,New
24679,244236,2015-02-03,Desktop,Male,Returning
24680,362798,2015-01-05,Mobile,Male,Returning
24681,157202,2015-01-05,Mobile,Male,New
24682,729125,2015-03-12,Desktop,Male,Returning
24683,16212,2015-04-14,Desktop,Male,New
24684,55589,2015-02-20,Mobile,Male,Returning
24685,530980,2015-04-27,Desktop,Male,New
24686,957029,2015-04-12,Mobile,Male,New
24687,782662,2015-02-12,Desktop,Male,New
24688,46691,2015-03-04,Desktop,Female,New
24689,4561,2015-02-17,Mobile,Male,Returning
24690,7873,2015-02-07,Mobile,Male,Returning
24691,217554,2015-01-19,Desktop,Male,Returning
24692,363630,2015-02-17,Mobile,Female,New
24693,530818,2015-04-04,Desktop,Female,Returning
24694,830613,2015-02-25,Desktop,Male,New
24695,549748,2015-04-04,Mobile,Male,Returning
24696,577858,2015-03-24,Mobile,Female,Returning
24697,382664,2015-02-05,Desktop,Female,New
24698,574703,2015-03-11,Desktop,Male,New
24699,286395,2015-04-14,Desktop,Female,New
24700,873625,2015-01-20,Mobile,Female,New
24701,174112,2015-01-15,Desktop,Female,New
24702,394634,2015-01-13,Desktop,Male,New
24703,189319,2015-04-22,Mobile,Male,Returning
24704,753438,2015-02-24,Mobile,Male,New
24705,64375,2015-04-14,Desktop,Male,New
24706,823297,2015-04-10,Mobile,Female,Returning
24707,641964,2015-02-25,Desktop,Female,New
24708,876510,2015-04-02,Desktop,Male,New
24709,862622,2015-01-20,Desktop,Female,New
24710,126343,2015-04-02,Mobile,Male,New
24711,251964,2015-01-27,Mobile,Male,Returning
24712,63055,2015-03-12,Mobile,Male,New
24713,81084,2015-03-06,Desktop,Male,New
24714,95334,2015-04-07,Desktop,Male,Returning
24715,917899,2015-02-04,Desktop,Female,New
24716,860829,2015-02-07,Mobile,Female,New
24717,824883,2015-03-25,Desktop,Male,New
24718,62365,2015-03-03,Desktop,Male,Returning
24719,998866,2015-02-26,Desktop,Female,New
24720,489561,2015-02-17,Mobile,Male,New
24721,134727,2015-02-16,Mobile,Male,New
24722,167845,2015-01-17,Mobile,Male,Returning
24723,406643,2015-01-29,Desktop,Male,New
24724,28065,2015-03-16,Desktop,Male,New
24725,113817,2015-04-19,Desktop,Male,New
24726,580598,2015-01-04,Desktop,Female,Returning
24727,770463,2015-01-23,Desktop,Male,Returning
24728,503958,2015-02-03,Desktop,Male,New
24729,991406,2015-01-17,Desktop,Female,New
24730,208799,2015-01-28,Mobile,Male,New
24731,196327,2015-04-24,Desktop,Female,New
24732,313586,2015-01-29,Desktop,Male,New
24733,85890,2015-03-04,Mobile,Female,New
24734,200166,2015-03-20,Desktop,Female,Returning
24735,176909,2015-04-17,Mobile,Male,New
24736,401034,2015-02-26,Desktop,Male,New
24737,468520,2015-03-06,Mobile,Female,New
24738,658086,2015-03-29,Desktop,Female,Returning
24739,800467,2015-01-21,Desktop,Male,New
24740,73686,2015-01-21,Desktop,Female,New
24741,299808,2015-01-09,Desktop,Female,New
24742,874718,2015-03-18,Desktop,Male,New
24743,979621,2015-02-09,Mobile,Female,Returning
24744,394986,2015-03-21,Mobile,Male,New
24745,308865,2015-04-16,Desktop,Male,New
24746,943906,2015-02-19,Desktop,Female,New
24747,81803,2015-02-16,Desktop,Female,New
24748,370417,2015-02-22,Mobile,Female,New
24749,605064,2015-03-31,Mobile,Female,Returning
24750,669525,2015-04-27,Mobile,Female,New
24751,416289,2015-04-27,Desktop,Female,New
24752,834346,2015-02-15,Mobile,Male,New
24753,779197,2015-01-16,Desktop,Female,New
24754,739799,2015-04-10,Desktop,Male,New
24755,565422,2015-03-26,Desktop,Female,Returning
24756,565592,2015-02-19,Desktop,Male,Returning
24757,324411,2015-01-24,Desktop,Female,New
24758,848262,2015-04-25,Desktop,Female,New
24759,12765,2015-03-27,Mobile,Female,New
24760,387957,2015-03-26,Mobile,Female,New
24761,516527,2015-01-10,Desktop,Female,New
24762,19518,2015-02-13,Desktop,Male,Returning
24763,547800,2015-02-13,Desktop,Male,New
24764,709935,2015-04-30,Desktop,Male,New
24765,947785,2015-04-14,Desktop,Male,New
24766,706852,2015-03-21,Desktop,Male,New
24767,332239,2015-04-14,Desktop,Female,New
24768,498180,2015-02-09,Mobile,Female,New
24769,201043,2015-02-06,Mobile,Female,Returning
24770,994226,2015-02-16,Desktop,Male,New
24771,721989,2015-04-28,Desktop,Female,New
24772,909152,2015-04-05,Desktop,Male,New
24773,470809,2015-02-14,Desktop,Female,New
24774,670621,2015-03-18,Mobile,Female,New
24775,169140,2015-04-17,Desktop,Male,New
24776,832363,2015-04-29,Desktop,Male,Returning
24777,781935,2015-04-16,Desktop,Female,New
24778,65258,2015-01-08,Desktop,Female,New
24779,774509,2015-02-16,Mobile,Female,New
24780,324495,2015-01-16,Mobile,Male,New
24781,373694,2015-02-19,Mobile,Female,Returning
24782,828350,2015-04-17,Desktop,Female,New
24783,971711,2015-02-02,Desktop,Male,New
24784,347019,2015-02-03,Mobile,Male,New
24785,913609,2015-03-27,Mobile,Male,New
24786,250778,2015-02-09,Mobile,Female,New
24787,191576,2015-03-28,Mobile,Male,New
24788,545124,2015-04-18,Mobile,Female,New
24789,160026,2015-03-10,Desktop,Female,New
24790,844476,2015-03-21,Desktop,Female,New
24791,738431,2015-03-25,Desktop,Female,New
24792,734439,2015-04-17,Mobile,Male,New
24793,847701,2015-03-08,Desktop,Male,New
24794,478045,2015-04-04,Mobile,Male,Returning
24795,382559,2015-01-06,Desktop,Female,New
24796,628223,2015-02-04,Desktop,Male,New
24797,124037,2015-03-09,Desktop,Male,New
24798,882696,2015-04-30,Desktop,Female,New
24799,146842,2015-04-11,Desktop,Male,Returning
24800,626404,2015-04-24,Mobile,Female,Returning
24801,471273,2015-03-26,Desktop,Female,Returning
24802,246503,2015-02-24,Mobile,Female,New
24803,725024,2015-01-29,Desktop,Female,New
24804,630495,2015-04-15,Mobile,Female,New
24805,539761,2015-04-24,Desktop,Female,New
24806,150529,2015-01-29,Desktop,Female,New
24807,19149,2015-02-02,Desktop,Female,New
24808,893870,2015-01-11,Mobile,Female,New
24809,257701,2015-04-22,Desktop,Female,Returning
24810,241074,2015-01-08,Desktop,Female,New
24811,819277,2015-02-10,Desktop,Female,New
24812,920862,2015-02-21,Mobile,Female,New
24813,836503,2015-03-24,Mobile,Male,New
24814,6771,2015-04-26,Desktop,Male,Returning
24815,824738,2015-03-17,Desktop,Female,Returning
24816,357350,2015-04-30,Mobile,Male,Returning
24817,869364,2015-04-23,Mobile,Female,New
24818,635532,2015-01-12,Mobile,Male,New
24819,552918,2015-03-05,Desktop,Male,Returning
24820,127831,2015-01-01,Mobile,Male,New
24821,896622,2015-01-25,Mobile,Female,New
24822,402592,2015-03-27,Desktop,Female,Returning
24823,379208,2015-04-15,Desktop,Female,Returning
24824,948517,2015-04-05,Desktop,Female,New
24825,394375,2015-03-19,Mobile,Male,New
24826,507950,2015-03-28,Mobile,Female,Returning
24827,462380,2015-01-29,Desktop,Male,Returning
24828,490118,2015-01-18,Mobile,Male,New
24829,755654,2015-04-11,Desktop,Female,New
24830,242520,2015-01-30,Mobile,Female,New
24831,142598,2015-04-25,Desktop,Female,New
24832,338697,2015-04-14,Desktop,Female,Returning
24833,534126,2015-03-16,Mobile,Male,New
24834,167599,2015-01-29,Desktop,Male,Returning
24835,484238,2015-04-13,Desktop,Male,New
24836,885600,2015-04-23,Desktop,Female,Returning
24837,939335,2015-03-14,Mobile,Male,New
24838,459766,2015-04-09,Desktop,Female,New
24839,577769,2015-03-16,Desktop,Male,New
24840,87593,2015-01-25,Desktop,Male,New
24841,308567,2015-04-23,Mobile,Female,New
24842,215367,2015-04-15,Desktop,Male,Returning
24843,175385,2015-01-30,Desktop,Female,Returning
24844,884485,2015-03-06,Mobile,Male,New
24845,777492,2015-04-23,Desktop,Female,New
24846,643261,2015-04-18,Mobile,Female,New
24847,914990,2015-04-17,Desktop,Male,Returning
24848,440238,2015-04-03,Desktop,Female,New
24849,116334,2015-04-05,Desktop,Male,Returning
24850,588475,2015-02-28,Mobile,Female,New
24851,661362,2015-02-15,Desktop,Male,Returning
24852,441279,2015-02-25,Desktop,Male,Returning
24853,467352,2015-04-23,Desktop,Male,Returning
24854,334160,2015-02-14,Desktop,Female,Returning
24855,738204,2015-01-11,Mobile,Female,New
24856,514033,2015-02-26,Mobile,Male,New
24857,245690,2015-04-21,Mobile,Female,New
24858,605360,2015-02-10,Desktop,Female,New
24859,247197,2015-04-24,Desktop,Male,New
24860,473310,2015-03-02,Desktop,Male,New
24861,479742,2015-03-28,Desktop,Female,New
24862,829197,2015-04-22,Desktop,Female,New
24863,329633,2015-02-24,Mobile,Male,New
24864,688125,2015-02-11,Desktop,Female,New
24865,319920,2015-01-29,Desktop,Male,New
24866,947486,2015-03-07,Desktop,Male,Returning
24867,74904,2015-03-06,Desktop,Male,New
24868,728974,2015-02-05,Mobile,Female,Returning
24869,841886,2015-04-12,Desktop,Male,New
24870,34796,2015-04-23,Desktop,Male,New
24871,632450,2015-02-13,Mobile,Female,New
24872,346003,2015-04-11,Desktop,Female,New
24873,338634,2015-04-08,Mobile,Male,New
24874,587796,2015-02-28,Mobile,Male,New
24875,622461,2015-03-10,Mobile,Female,New
24876,487201,2015-04-15,Desktop,Male,New
24877,770743,2015-01-19,Desktop,Male,New
24878,719719,2015-02-08,Desktop,Male,Returning
24879,328235,2015-02-26,Mobile,Male,New
24880,576174,2015-03-03,Desktop,Female,Returning
24881,940260,2015-01-25,Mobile,Female,New
24882,778148,2015-02-08,Desktop,Female,Returning
24883,246717,2015-03-23,Mobile,Male,New
24884,415702,2015-04-14,Desktop,Male,New
24885,585764,2015-03-19,Desktop,Male,New
24886,972674,2015-04-17,Desktop,Male,Returning
24887,990185,2015-02-18,Desktop,Female,Returning
24888,221599,2015-01-24,Desktop,Male,New
24889,227179,2015-02-27,Desktop,Male,New
24890,865666,2015-04-08,Desktop,Female,Returning
24891,409758,2015-01-26,Desktop,Female,New
24892,512597,2015-01-20,Desktop,Male,New
24893,825505,2015-02-23,Desktop,Male,New
24894,278710,2015-04-14,Desktop,Male,New
24895,132969,2015-04-11,Desktop,Female,Returning
24896,489985,2015-03-14,Desktop,Female,New
24897,110491,2015-02-09,Desktop,Male,New
24898,865791,2015-02-28,Mobile,Female,New
24899,814039,2015-03-21,Mobile,Male,New
24900,643305,2015-01-12,Mobile,Male,New
24901,417917,2015-04-20,Mobile,Male,New
24902,399801,2015-03-08,Desktop,Male,Returning
24903,12507,2015-03-13,Desktop,Female,New
24904,158476,2015-02-05,Desktop,Female,New
24905,173654,2015-02-07,Desktop,Male,Returning
24906,353037,2015-01-06,Desktop,Male,Returning
24907,314926,2015-01-09,Mobile,Male,New
24908,313060,2015-04-13,Mobile,Male,Returning
24909,772112,2015-01-07,Mobile,Male,New
24910,941839,2015-02-08,Desktop,Male,New
24911,625030,2015-03-12,Mobile,Female,New
24912,784572,2015-03-01,Desktop,Male,New
24913,884888,2015-03-22,Mobile,Female,New
24914,532890,2015-04-15,Desktop,Female,New
24915,94976,2015-04-08,Mobile,Female,New
24916,931562,2015-04-22,Desktop,Female,Returning
24917,944692,2015-03-09,Desktop,Female,New
24918,815277,2015-04-25,Desktop,Male,Returning
24919,891487,2015-02-23,Desktop,Female,New
24920,758474,2015-01-10,Desktop,Female,New
24921,94601,2015-01-26,Desktop,Male,New
24922,150589,2015-02-13,Desktop,Male,New
24923,537845,2015-01-11,Mobile,Female,Returning
24924,907698,2015-04-20,Desktop,Female,New
24925,535925,2015-03-12,Desktop,Female,New
24926,595760,2015-02-03,Desktop,Male,New
24927,74296,2015-04-10,Desktop,Female,New
24928,564980,2015-03-08,Desktop,Male,Returning
24929,156669,2015-03-12,Desktop,Female,New
24930,985513,2015-01-03,Desktop,Female,New
24931,977132,2015-02-19,Mobile,Male,New
24932,715667,2015-01-11,Mobile,Female,New
24933,954387,2015-01-03,Desktop,Male,New
24934,87240,2015-03-05,Mobile,Male,New
24935,922553,2015-01-02,Desktop,Female,New
24936,501532,2015-03-26,Desktop,Female,Returning
24937,868227,2015-02-11,Desktop,Female,New
24938,128097,2015-02-08,Mobile,Male,New
24939,44417,2015-02-07,Desktop,Male,New
24940,584591,2015-01-17,Mobile,Male,New
24941,876857,2015-04-20,Desktop,Female,New
24942,336481,2015-03-23,Desktop,Female,New
24943,371254,2015-02-18,Mobile,Female,Returning
24944,555878,2015-01-17,Desktop,Male,New
24945,919481,2015-01-13,Desktop,Female,New
24946,919405,2015-04-01,Desktop,Female,New
24947,706075,2015-02-24,Desktop,Male,Returning
24948,975918,2015-01-04,Mobile,Male,New
24949,494539,2015-01-23,Desktop,Male,New
24950,250922,2015-04-22,Mobile,Female,New
24951,926220,2015-01-31,Desktop,Female,New
24952,785457,2015-03-22,Desktop,Female,New
24953,485130,2015-01-03,Desktop,Male,New
24954,249023,2015-02-15,Desktop,Male,New
24955,832296,2015-02-24,Mobile,Female,Returning
24956,438739,2015-04-13,Mobile,Female,Returning
24957,72860,2015-02-03,Desktop,Male,New
24958,317391,2015-03-29,Mobile,Female,New
24959,314239,2015-03-24,Mobile,Male,New
24960,358913,2015-02-19,Desktop,Male,Returning
24961,899073,2015-02-05,Desktop,Male,New
24962,734949,2015-01-22,Mobile,Female,New
24963,791437,2015-02-22,Desktop,Male,New
24964,455772,2015-04-28,Mobile,Male,Returning
24965,23927,2015-01-29,Desktop,Male,New
24966,554295,2015-01-05,Desktop,Female,New
24967,355218,2015-02-25,Mobile,Female,New
24968,356478,2015-03-29,Mobile,Male,Returning
24969,783192,2015-01-16,Desktop,Female,New
24970,107858,2015-04-17,Desktop,Male,New
24971,239387,2015-04-22,Desktop,Female,New
24972,800668,2015-01-30,Desktop,Female,New
24973,464672,2015-03-09,Desktop,Female,Returning
24974,941560,2015-01-12,Desktop,Female,Returning
24975,661674,2015-01-24,Desktop,Male,New
24976,339115,2015-03-30,Mobile,Female,New
24977,684463,2015-04-29,Mobile,Female,New
24978,891407,2015-02-01,Mobile,Male,Returning
24979,307981,2015-01-31,Desktop,Male,New
24980,695688,2015-03-22,Mobile,Male,New
24981,219643,2015-04-12,Mobile,Female,Returning
24982,523521,2015-02-27,Mobile,Male,New
24983,618004,2015-03-03,Desktop,Male,New
24984,98035,2015-03-28,Desktop,Female,New
24985,648042,2015-04-17,Desktop,Female,Returning
24986,184133,2015-01-13,Desktop,Male,New
24987,965490,2015-04-09,Mobile,Male,New
24988,778729,2015-01-13,Desktop,Female,New
24989,445459,2015-02-22,Desktop,Female,New
24990,92965,2015-03-06,Mobile,Female,Returning
24991,58475,2015-04-13,Desktop,Female,New
24992,496372,2015-02-14,Desktop,Male,Returning
24993,952422,2015-03-06,Mobile,Male,New
24994,109797,2015-03-12,Desktop,Male,Returning
24995,455755,2015-04-17,Mobile,Male,Returning
24996,165616,2015-03-03,Desktop,Male,New
24997,586375,2015-02-24,Desktop,Female,New
24998,530248,2015-01-06,Mobile,Female,New
24999,10906,2015-02-11,Mobile,Male,New
25000,173113,2015-01-17,Mobile,Female,New
25001,101307,2015-04-03,Desktop,Male,Returning
25002,562529,2015-01-16,Mobile,Female,New
25003,607758,2015-01-23,Desktop,Male,New
25004,546780,2015-02-20,Mobile,Male,Returning
25005,974256,2015-02-01,Desktop,Female,Returning
25006,502496,2015-03-22,Desktop,Male,New
25007,655323,2015-04-02,Desktop,Female,New
25008,398044,2015-04-26,Mobile,Female,Returning
25009,246011,2015-02-02,Desktop,Female,Returning
25010,535226,2015-01-31,Desktop,Male,New
25011,946513,2015-01-29,Desktop,Female,Returning
25012,709650,2015-04-28,Mobile,Female,New
25013,678700,2015-03-15,Desktop,Female,New
25014,242043,2015-02-19,Mobile,Female,New
25015,459075,2015-01-13,Mobile,Female,New
25016,152752,2015-02-28,Desktop,Male,Returning
25017,545947,2015-04-20,Mobile,Male,New
25018,485757,2015-03-07,Desktop,Female,New
25019,828710,2015-02-15,Desktop,Female,New
25020,831165,2015-02-28,Mobile,Female,New
25021,41853,2015-02-12,Desktop,Female,New
25022,47340,2015-03-30,Mobile,Male,New
25023,839722,2015-04-22,Mobile,Female,New
25024,479239,2015-01-02,Mobile,Female,Returning
25025,920248,2015-02-07,Desktop,Female,New
25026,584669,2015-03-07,Desktop,Female,Returning
25027,877111,2015-04-01,Mobile,Female,New
25028,914493,2015-04-26,Desktop,Male,New
25029,774998,2015-02-24,Mobile,Female,New
25030,607982,2015-03-24,Mobile,Female,Returning
25031,118877,2015-02-25,Desktop,Female,New
25032,122588,2015-04-25,Desktop,Male,New
25033,603158,2015-04-18,Mobile,Male,New
25034,640124,2015-03-13,Desktop,Female,New
25035,309866,2015-03-03,Mobile,Male,Returning
25036,972810,2015-02-20,Mobile,Male,New
25037,752408,2015-04-06,Mobile,Male,New
25038,661179,2015-01-29,Desktop,Female,New
25039,608529,2015-03-22,Desktop,Male,Returning
25040,910037,2015-03-15,Desktop,Female,New
25041,606734,2015-01-14,Mobile,Male,New
25042,190278,2015-02-21,Mobile,Male,New
25043,470039,2015-04-13,Desktop,Female,New
25044,249607,2015-01-07,Desktop,Male,New
25045,361360,2015-03-17,Desktop,Male,New
25046,954153,2015-02-21,Desktop,Male,Returning
25047,85652,2015-03-01,Desktop,Male,New
25048,440057,2015-01-07,Mobile,Male,Returning
25049,648059,2015-02-28,Desktop,Male,New
25050,659842,2015-04-28,Desktop,Male,New
25051,159808,2015-01-17,Mobile,Male,New
25052,572939,2015-04-26,Mobile,Female,New
25053,480632,2015-02-18,Desktop,Female,New
25054,899940,2015-01-10,Desktop,Male,New
25055,901192,2015-03-26,Desktop,Male,Returning
25056,265802,2015-03-12,Desktop,Female,New
25057,759487,2015-01-05,Desktop,Male,Returning
25058,497991,2015-03-19,Mobile,Female,New
25059,451739,2015-04-04,Desktop,Female,New
25060,347588,2015-04-11,Desktop,Male,New
25061,887071,2015-01-13,Desktop,Female,New
25062,352823,2015-01-15,Desktop,Male,New
25063,732919,2015-04-16,Mobile,Male,New
25064,883543,2015-04-22,Mobile,Female,New
25065,596510,2015-01-09,Mobile,Male,New
25066,92755,2015-04-01,Mobile,Male,New
25067,307406,2015-04-24,Desktop,Male,New
25068,191729,2015-02-10,Desktop,Male,New
25069,735104,2015-02-02,Desktop,Female,New
25070,26169,2015-04-01,Mobile,Female,New
25071,181586,2015-02-19,Mobile,Male,New
25072,299547,2015-02-19,Mobile,Female,New
25073,836513,2015-01-24,Mobile,Female,New
25074,760806,2015-04-11,Mobile,Male,Returning
25075,292055,2015-01-29,Mobile,Female,New
25076,920370,2015-02-07,Desktop,Female,New
25077,721699,2015-02-18,Desktop,Female,New
25078,940328,2015-04-14,Desktop,Male,Returning
25079,893249,2015-02-04,Mobile,Female,Returning
25080,299259,2015-03-25,Desktop,Female,New
25081,650056,2015-01-06,Mobile,Male,New
25082,534513,2015-03-25,Mobile,Male,New
25083,952056,2015-01-25,Mobile,Female,New
25084,116984,2015-02-26,Mobile,Male,New
25085,575116,2015-03-26,Desktop,Female,New
25086,164455,2015-04-26,Desktop,Female,New
25087,182964,2015-03-16,Desktop,Female,Returning
25088,630070,2015-03-03,Desktop,Male,Returning
25089,914987,2015-02-04,Desktop,Female,New
25090,669487,2015-03-23,Mobile,Male,New
25091,147962,2015-02-28,Desktop,Female,Returning
25092,843628,2015-01-20,Mobile,Male,New
25093,304195,2015-01-21,Desktop,Male,Returning
25094,306226,2015-04-16,Mobile,Male,New
25095,393057,2015-03-14,Desktop,Male,New
25096,808321,2015-04-01,Desktop,Female,New
25097,240302,2015-01-09,Mobile,Male,New
25098,598094,2015-04-03,Desktop,Male,Returning
25099,905550,2015-04-25,Desktop,Male,New
25100,401819,2015-03-24,Desktop,Male,New
25101,183232,2015-04-14,Desktop,Female,Returning
25102,585237,2015-02-13,Mobile,Female,New
25103,297932,2015-01-21,Desktop,Male,New
25104,890703,2015-04-10,Desktop,Male,New
25105,876656,2015-03-02,Mobile,Female,New
25106,627109,2015-04-07,Desktop,Male,New
25107,650541,2015-02-11,Desktop,Male,New
25108,532068,2015-02-06,Desktop,Female,New
25109,912541,2015-02-09,Desktop,Male,New
25110,815456,2015-03-13,Mobile,Female,New
25111,280796,2015-03-10,Desktop,Male,Returning
25112,183858,2015-01-14,Desktop,Male,Returning
25113,171999,2015-02-17,Desktop,Female,New
25114,428830,2015-04-18,Desktop,Male,New
25115,626475,2015-03-03,Desktop,Female,Returning
25116,386915,2015-03-18,Mobile,Female,New
25117,76101,2015-02-14,Mobile,Male,New
25118,415585,2015-04-12,Desktop,Female,Returning
25119,588702,2015-01-09,Desktop,Male,New
25120,662395,2015-01-09,Mobile,Male,Returning
25121,185179,2015-03-05,Desktop,Female,New
25122,829071,2015-02-07,Desktop,Female,Returning
25123,727847,2015-04-10,Desktop,Female,Returning
25124,818609,2015-03-26,Desktop,Male,New
25125,870912,2015-04-20,Desktop,Male,Returning
25126,849099,2015-02-27,Desktop,Female,New
25127,754057,2015-04-27,Desktop,Male,New
25128,221822,2015-01-24,Mobile,Female,Returning
25129,988027,2015-02-25,Desktop,Female,New
25130,374440,2015-02-28,Mobile,Male,New
25131,424239,2015-04-03,Desktop,Female,New
25132,820918,2015-04-16,Desktop,Male,New
25133,49093,2015-03-31,Desktop,Female,New
25134,268924,2015-02-28,Desktop,Male,New
